ΑΡΑΚΑΣ ΚΑΤΕΨΥΓΜΕΝΟΣ 450 GR|Ο Μπάρμπα Στάθης, σύμμαχος της Ελληνίδας νοικοκυράς για περισσότερα από 40 χρόνια, είναι δίπλα της στον αγώνα για τη θρέψη της οικογένειας, με λαχανικά που συλλέγονται την ιδανική στιγμή της ωρίμανσής τους και καταψύχονται άμεσα, σφραγίζοντας όλη τη φρεσκάδα, τις βιταμίνες και τη γεύση τους, τόσο φρέσκα όσο τη στιγμή που κόπηκαν. Ο αρακάς έχει υψηλή περιεκτικότητα σε βιταμίνη A και C.|https://www.ab.gr/medias/sys_master/hd2/h44/8828882583582.jpg|4
ΑΡΑΚΑΣ ΒΙΟΛΟΓΙΚΟΣ ΚΑΤΕΨΥΓΜΕΝΟΣ 450 GR|Ο Μπάρμπα Στάθης επιλέγει και μας προσφέρει τα πιο νόστιμα και τρυφερά λαχανικά βιολογικής γεωργίας, ακολουθώντας παραδοσιακούς τρόπους καλλιέργειας, προσαρμοσμένους όμως στις σύγχρονες απαιτήσεις ποιότητας και ασφάλειας. Ο αρακάς έχει υψηλή περιεκτικότητα σε βιταμίνη A και C.|https://www.ab.gr/medias/sys_master/h77/h47/8828904767518.jpg|4
ΚΡΕΜΜΥΔΙ ΚΑΤΕΨΥΓΜΕΝΟ 250 GR|Ο Μπάρμπα Στάθης, σύμμαχος της Ελληνίδας νοικοκυράς για περισσότερα από 40 χρόνια, είναι δίπλα της στον αγώνα για τη θρέψη της οικογένειας, με λαχανικά που συλλέγονται την ιδανική στιγμή της ωρίμανσής τους και καταψύχονται άμεσα, σφραγίζοντας όλη τη φρεσκάδα, τις βιταμίνες και τη γεύση τους, τόσο φρέσκα όσο τη στιγμή που κόπηκαν.|https://www.ab.gr/medias/sys_master/h6b/h4a/8828929540126.jpg|4
ΣΠΑΝΑΚΙ ΦΥΛΛΑ ΜΕΡΙΔΕΣ ΚΑΤΕΨΥΓΜΕΝO 1 KGR|Ο Μπάρμπα Στάθης, σύμμαχος της Ελληνίδας νοικοκυράς για περισσότερα από 40 χρόνια, είναι δίπλα της στον αγώνα για τη θρέψη της οικογένειας, με λαχανικά που συλλέγονται την ιδανική στιγμή της ωρίμανσής τους και καταψύχονται άμεσα, σφραγίζοντας όλη τη φρεσκάδα, τις βιταμίνες και τη γεύση τους, τόσο φρέσκα όσο τη στιγμή που κόπηκαν. Το σπανάκι έχει υψηλή περιεκτικότητα σε βιταμίνη Α και C και είναι πηγή σιδήρου.|https://www.ab.gr/medias/sys_master/h1c/h46/8828893397022.jpg|4
ΦΑΣΟΛΑΚΙΑ ΠΛΑΤΙΑ ΚΑΤΕΨΥΓΜΕΝΑ 450 GR|Ο Μπάρμπα Στάθης, σύμμαχος της Ελληνίδας νοικοκυράς για περισσότερα από 40 χρόνια, είναι δίπλα της στον αγώνα για τη θρέψη της οικογένειας, με λαχανικά που συλλέγονται την ιδανική στιγμή της ωρίμανσής τους και καταψύχονται άμεσα, σφραγίζοντας όλη τη φρεσκάδα, τις βιταμίνες και τη γεύση τους, τόσο φρέσκα όσο τη στιγμή που κόπηκαν. Τα φασολάκια πλατιά έχουν υψηλή περιεκτικότητα σε πρωτεΐνες και είναι πηγή βιταμίνης C.|https://www.ab.gr/medias/sys_master/h72/h90/8855717150750.jpg|4
ΤΡΙΓΩΝΑ ΣΠΙΤΙΚΑ ΦΕΤΑ ΚΑΙ ΚΑΤΙΚΙ ΔΟΜΟΚΟΥ ΚΑΤΕΨΥΓΜΕΝΑ 750 GR|Αυθεντικά τρίγωνα πιτάκια, ζυμωμένα με εξαιρετικό παρθένο ελαιόλαδο, πάντα τραγανά με ζεστό χρυσορόδινο χρώμα και υπέροχη γεύση!|https://www.ab.gr/medias/sys_master/h37/h6f/8834732752926.jpg|4
ΑΡΑΚΑΣ ΓΙΑΝΝΙΤΣΩΝ ΚΑΤΕΨΥΓΜΕΝΟΣ 1 KGR|Αρακάς από την εύφορη γη των Γιαννιτσών, ένα βασικό συστατικό της Μεσογειακής διατροφής. Καλλιεργείται και συγκομίζεται με ξεχωριστή φροντίδα, επιλέγεται προσεκτικά και καταψύχεται αμέσως για να μπορείτε να τον απολαμβάνετε όλο το χρόνο. Η ΆλφαΒήτα κοντά στην ελληνική γη.|https://www.ab.gr/medias/sys_master/h78/h1a/8834797043742.jpg|4
ΓΑΡΙΔΑ ΑΠΟΦΛΟΙΩΜΕΝΗ ΩΜΗ ΚΑΤΕΨΥΓΜΕΝH ΤΥΠΟΠΟΙΗΜΕΝH ΕΛΛΗΝΙΚΗ 500 GR|Είναι πλούσιες σε πρωτεΐνες υψηλής ποιότητας, σελήνιο, βιταμίνες Β12, Β3 (νιακίνη), D και A, ωμέγα 3 λιπαρά οξέα, σίδηρο, ψευδάργυρο και χαλκό. Από ελληνικές θάλασσες.|https://www.ab.gr/medias/sys_master/h52/h67/8930562998302.jpg|4
ΦΑΣΟΛΑΚΙΑ ΣΤΡOΓΓΥΛΑ ΚΑΤΕΨΥΓΜΕΝΑ 450 GR|Ο Μπάρμπα Στάθης, σύμμαχος της Ελληνίδας νοικοκυράς για περισσότερα από 40 χρόνια, είναι δίπλα της στον αγώνα για τη θρέψη της οικογένειας, με λαχανικά που συλλέγονται την ιδανική στιγμή της ωρίμανσής τους και καταψύχονται άμεσα, σφραγίζοντας όλη τη φρεσκάδα, τις βιταμίνες και τη γεύση τους, τόσο φρέσκα όσο τη στιγμή που κόπηκαν. Τα φασολάκια στρογγυλά έχουν υψηλή περιεκτικότητα σε πρωτεΐνες και είναι πηγή βιταμίνης C.|https://www.ab.gr/medias/sys_master/h76/h46/8828896346142.jpg|4
ΦΑΣΟΛΑΚΙΑ ΣΤΡΟΓΓΥΛΑ ΒΙΟΛΟΓΙΚΑ ΚΑΤΕΨΥΓΜΕΝΑ 450 GR|Ο Μπάρμπα Στάθης επιλέγει και μας προσφέρει τα πιο νόστιμα και τρυφερά λαχανικά βιολογικής γεωργίας, ακολουθώντας παραδοσιακούς τρόπους καλλιέργειας, προσαρμοσμένους όμως στις σύγχρονες απαιτήσεις ποιότητας και ασφάλειας. Τα φασολάκια στρογγυλά έχουν υψηλή περιεκτικότητα σε πρωτεΐνες και είναι πηγή βιταμίνης C.|https://www.ab.gr/medias/sys_master/h82/h2a/8834806284318.jpg|4
ΣΠΑΝΑΚΙ ΦΥΛΛΟ ΠΕΛΛΑΣ ΚΑΤΕΨΥΓΜΕΝO 750 GR|Περιέχει πολλά θρεπτικά συστατικά όπως σίδηρο, φυλλικό οξύ και αντιοξειδωτικές βιταμίνες. Για να αυξήσετε την απορρόφηση του σιδήρου που περιέχει συνδυάστε το με μια πηγή βιταμίνης C (π.χ. πιπεριά, ντομάτα, λεμόνι, πορτοκάλι).|https://www.ab.gr/medias/sys_master/h52/h46/8828895166494.jpg|4
ΗΜΙΕΤΟΙΜΟ ΦΑΓΗΤΟ ΚΑΤΕΨΥΓΜΕΝΟ ΦΑΣΟΛΑΚΙΑ ΣΤΡΟΓΓΥΛΑ ΛΑΔΕΡΑ 1 KGR|Ας απολαύσουμε όλη τη φρεσκάδα των λαχανικών Μπάρμπα Στάθη και …κάτι περισσότερο: Αγαπημένους συνδυασμούς λαχανικών! Κάθε σακουλάκι Ας Μαγειρέψουμε κλείνει μέσα του όλα τα λαχανικά που χρειαζόμαστε, στις σωστές αναλογίες, για να φτιάξουμε ελληνικές, παραδοσιακές συνταγές. Τα φασολάκια λαδερά είναι ένας συνδυασμός λαχανικών υψηλής περιεκτικότητας σε βιταμίνη Α.|https://www.ab.gr/medias/sys_master/h70/hd5/8830095720478.jpg|4
ΚΡΟΚΕΤΕΣ ΨΑΡΙΩΝ ΚΑΤΕΨΥΓΜΕΝΕΣ 300 GR|Οι ψαροκροκέτες είναι φυσική πηγή σεληνίου. Το σελήνιο είναι ένα ιχνοστοιχείο που βρίσκεται εκ φύσεως στα ψάρια και συνεισφέρει στη φυσιολογική λειτουργία του ανοσοποιητικού συστήματος.|https://www.ab.gr/medias/sys_master/h56/hc8/8829985816606.jpg|4
ΓΛΩΣΣΑ ΦΙΛΕΤΟ ΚΑΤΕΨΥΓΜΕΝΗ ΣΥΣΚΕΥΑΣΜΕΝΗ 1 KGR|Γλώσσα φιλέτο χωρίς δέρμα, βαθειάς κατάψυξης. Ιδανική για φούρνο, κατάλληλη για τηγάνι (FAO 67).|https://www.ab.gr/medias/sys_master/h59/h9b/8917301919774.jpg|4
ΑΡΑΚΑΣ EXTRA ΦΙΝΟΣ ΚΑΤΕΨΥΓΜΕΝΟΣ 400 GR|Ο Μπάρμπα Στάθης, σύμμαχος της Ελληνίδας νοικοκυράς για περισσότερα από 40 χρόνια, είναι δίπλα της στον αγώνα για τη θρέψη της οικογένειας, με λαχανικά που συλλέγονται την ιδανική στιγμή της ωρίμανσής τους και καταψύχονται άμεσα, σφραγίζοντας όλη τη φρεσκάδα, τις βιταμίνες και τη γεύση τους, τόσο φρέσκα όσο τη στιγμή που κόπηκαν. Πολύ λεπτός και τρυφερός αρακάς. Ο αρακάς έχει υψηλή περιεκτικότητα σε βιταμίνη A και C.|https://www.ab.gr/medias/sys_master/h2f/h47/8828902408222.jpg|4
ΓΑΡΙΔΕΣ 20/40 ΑΠΟΦΛ. ΚΑΙ ΠΡΟΒΡΑΣΜ. ΚΑΤΕΨ. ΤΥΠΟΠ. ΙΝΔΙΑΣ 500 GR|Γαρίδες αποφλοιωμένες και προβρασμένες (χωρίς ουρά) ιχθυοκαλλιέργειας Ινδίας, βαθειάς κατάψυξης, μέγεθος 20-40.|https://www.ab.gr/medias/sys_master/h1a/h26/8930568437790.jpg|4
ΚΟΤΟΜΠΟΥΚΙΕΣ ΚΟΤΟΜΠΟΥΚΙΕΣ 400 GR|Χωρίς συντηρητικά. Με εξαιρετικό παρθένο ελαιόλαδο.|https://www.ab.gr/medias/sys_master/haf/h1b/8835997794334.jpg|4
ΗΜΙΕΤΟΙΜΟ ΦΑΓΗΤΟ ΚΑΤΕΨΥΓΜΕΝΟ ΣΠΑΝΑΚΟΡΥΖΟ 1 KGR|Ας απολαύσουμε όλη τη φρεσκάδα των λαχανικών Μπάρμπα Στάθη και …κάτι περισσότερο: Αγαπημένους συνδυασμούς λαχανικών! Κάθε σακουλάκι Ας Μαγειρέψουμε κλείνει μέσα του όλα τα λαχανικά που χρειαζόμαστε, στις σωστές αναλογίες, για να φτιάξουμε ελληνικές, παραδοσιακές συνταγές. Το σπανακόρυζο είναι ένας συνδυασμός λαχανικών υψηλής περιεκτικότητας σε βιταμίνες A & C.|https://www.ab.gr/medias/sys_master/h12/hd6/8830101028894.jpg|4
ΚΑΛΑΜΠΟΚΙ ΚΑΤΕΨΥΓΜΕΝΟ 450 GR|Ο Μπάρμπα Στάθης, σύμμαχος της Ελληνίδας νοικοκυράς για περισσότερα από 40 χρόνια, είναι δίπλα της στον αγώνα για τη θρέψη της οικογένειας, με λαχανικά που συλλέγονται την ιδανική στιγμή της ωρίμανσής τους και καταψύχονται άμεσα, σφραγίζοντας όλη τη φρεσκάδα, τις βιταμίνες και τη γεύση τους, τόσο φρέσκα όσο τη στιγμή που κόπηκαν. Το καλαμπόκι είναι πηγή φολικού οξέως και πρωτεϊνών.|https://www.ab.gr/medias/sys_master/h7e/h4c/8828946939934.jpg|4
ΣΠΑΝΑΚΙ ΦΥΛΛΑ ΒΙΟΛOΓΙΚΟ ΚΑΤΕΨΥΓΜΕΝΟ 450 GR|Ο Μπάρμπα Στάθης επιλέγει και μας προσφέρει τα πιο νόστιμα και τρυφερά λαχανικά βιολογικής γεωργίας, ακολουθώντας παραδοσιακούς τρόπους καλλιέργειας, προσαρμοσμένους όμως στις σύγχρονες απαιτήσεις ποιότητας και ασφάλειας. Το σπανάκι έχει υψηλή περιεκτικότητα σε βιταμίνη Α και C και είναι πηγή σιδήρου.|https://www.ab.gr/medias/sys_master/h1d/hc8/8834693627934.jpg|4
ΜΑΝΙΤΑΡΙΑ ΦΕΤΕΣ ΚΑΤΕΨΥΓΜΕΝΑ 450 GR|Ο Μπάρμπα Στάθης, σύμμαχος της Ελληνίδας νοικοκυράς για περισσότερα από 40 χρόνια, είναι δίπλα της στον αγώνα για τη θρέψη της οικογένειας, με λαχανικά που συλλέγονται την ιδανική στιγμή της ωρίμανσής τους και καταψύχονται άμεσα, σφραγίζοντας όλη τη φρεσκάδα, τις βιταμίνες και τη γεύση τους, τόσο φρέσκα όσο τη στιγμή που κόπηκαν. Τα μανιτάρια έχουν υψηλή περιεκτικότητα σε πρωτεΐνες.|https://www.ab.gr/medias/sys_master/h6c/h65/8855714791454.jpg|4
ΦΑΣΟΛΑΚΙΑ ΠΛΑΤΙΑ ΑΛΕΞΑΝΔΡΕΙΑ ΗΜΑΘΙΑΣ 1 KGR|Βραστερά πλατιά φασολάκια, από την εύφορη γη της Αλεξάνδρειας Ημαθείας, ένα βασικό συστατικό της Μεσογειακής διατροφής. Καλλιεργούνται και συγκομίζονται με ξεχωριστή φροντίδα, επιλέγονται προσεκτικά και καταψύχονται αμέσως για να μπορείτε να τα απολαμβάνετε όλο το χρόνο. Η ΆλφαΒήτα κοντά στην ελληνική γη.|https://www.ab.gr/medias/sys_master/h75/h48/8828913090590.jpg|4
ΣΑΛΑΤΑ ΕΠΟΧΗΣ ΚΑΤΕΨΥΓΜΕΝΗ 750 GR|Ο Μπάρμπα Στάθης ετοίμασε για εσάς μοναδικούς συνδυασμούς λαχανικών για το καθημερινό σας γεύμα. Χρησιμοποιείστε τα σαν γαρνιτούρες σε κρέας ή ψάρι, σαν σαλάτα με το κυρίως γεύμα ή ακόμη σαν το κύριο γεύμα σας! Η σαλάτα εποχής έχει υψηλή περιεκτικότητα σε βιταμίνη Α, βιταμίνη C και φολικό οξύ.|https://www.ab.gr/medias/sys_master/h36/h5c/8829078798366.jpg|4
ΗΜΙΕΤΟΙΜΟ ΦΑΓΗΤΟ ΚΑΤΕΨΥΓΜΕΝΟ ΑΡΑΚΑΣ ΛΑΔΕΡΟΣ 1 KGR|Ας απολαύσουμε όλη τη φρεσκάδα των λαχανικών Μπάρμπα Στάθη και …κάτι περισσότερο: Αγαπημένους συνδυασμούς λαχανικών! Κάθε σακουλάκι Ας Μαγειρέψουμε κλείνει μέσα του όλα τα λαχανικά που χρειαζόμαστε, στις σωστές αναλογίες, για να φτιάξουμε ελληνικές, παραδοσιακές συνταγές. Ο αρακάς λαδερός είναι ένας συνδυασμός λαχανικών υψηλής περιεκτικότητας σε βιταμίνη Α.|https://www.ab.gr/medias/sys_master/h8b/h7f/8814342799390.jpg|4
ΗΜΙΕΤΟΙΜΟ ΦΑΓΗΤΟ ΚΑΤΕΨΥΓΜΕΝΟ ΣΠΑΝΑΚΟΡΥΖΟ 1 KGR|Σπανάκι με ρύζι. Συνταγές με λαχανικά. Έτοιμο για μαγείρεμα.|https://www.ab.gr/medias/sys_master/hd7/hf7/8834435940382.jpg|4
ΜΠΡΟΚΟΛΟ ΚΑΤΕΨΥΓΜΕΝΟ 750 GR|Ο Μπάρμπα Στάθης, σύμμαχος της Ελληνίδας νοικοκυράς για περισσότερα από 40 χρόνια, είναι δίπλα της στον αγώνα για τη θρέψη της οικογένειας, με λαχανικά που συλλέγονται την ιδανική στιγμή της ωρίμανσής τους και καταψύχονται άμεσα, σφραγίζοντας όλη τη φρεσκάδα, τις βιταμίνες και τη γεύση τους, τόσο φρέσκα όσο τη στιγμή που κόπηκαν. Το μπρόκολο έχει υψηλή περιεκτικότητα σε βιταμίνη C και φολικό οξύ.|https://www.ab.gr/medias/sys_master/ha2/h4a/8828931342366.jpg|4
ΦΑΣΟΛΑΚΙΑ ΧΑΝΔΡΕΣ ΚΑΤΕΨΥΓΜΕΝΑ 450 GR|Ο Μπάρμπα Στάθης, σύμμαχος της Ελληνίδας νοικοκυράς για περισσότερα από 40 χρόνια, είναι δίπλα της στον αγώνα για τη θρέψη της οικογένειας, με λαχανικά που συλλέγονται την ιδανική στιγμή της ωρίμανσής τους και καταψύχονται άμεσα, σφραγίζοντας όλη τη φρεσκάδα, τις βιταμίνες και τη γεύση τους, τόσο φρέσκα όσο τη στιγμή που κόπηκαν. Τα φασόλια χάντρες έχουν υψηλή περιεκτικότητα σε φυτικές ίνες, μαγνήσιο και σίδηρο.|https://www.ab.gr/medias/sys_master/h05/h49/8828917809182.jpg|4
SURIMI ΨΥΧΑ ΚΑΒΟΥΡΙΟΥ ΚΑΤΕΨΥΓΜΕΝΟ 250 GR|Σουρίμι μπαστουνάκια. Αρωματισμένο ιχθυοπαρασκεύασμα. Ιδανικό προϊόν για σαλάτες. Χαμηλή περιεκτικότητα σε κορεσμένα λιπαρά. Πηγή πρωτεϊνών.|https://www.ab.gr/medias/sys_master/h56/h5b/8838397460510.jpg|4
ΒΑΚΑΛΑΟΣ ΦΙΛΕΤΟ ΚΑΤΕΨΥΓΜΕΝΟΣ ΣΥΣΚΕΥΑΣΜΕΝΟΣ 1.000 GR ΠΕΡΙΠΟΥ|Βακαλάος φιλέτο σε δίχτυ κατεψυγμένος (FAO 67).|https://www.ab.gr/medias/sys_master/h3e/hbf/8829909532702.jpg|4
ΑΡΑΚΑΣ ΚΑΤΕΨΥΓΜΕΝΟΣ 1 KGR|Αρακάς κατεψυγμένος. Τα ΑΛΦΑ Βητα επέλεξαν για εσάς μια σειρά από λαχανικά τα 365. Επειδή τα προϊόντα είναι βαθείας κατάψυξης διατηρούν αναλλοίωτη την γεύση τους μέχρι τη στιγμή που θα τα δοκιμάσετε. Συλλέγονται, καθαρίζονται και καταψύχωνται αμέσως, σε υποερσύγχρονες εγκαταστάσεις πολύ υψηλών προδιαγραφών για να φτάσουν σ'εσάς σε άριστη κατάσταση. Δοκιμάστε τα.|https://www.ab.gr/medias/sys_master/hed/hf5/8855734124574.jpg|4
ΜΑΪΝΤΑΝΟΣ ΚΑΤΕΨΥΓΜΕΝOΣ 50 GR|Μαϊντανός κατεψυγμένος. Πλένεται, κόβεται και καταψύχεται λίγη ώρα μετά τη συγκομιδή του.|https://www.ab.gr/medias/sys_master/hcb/hd2/8855715381278.jpg|4
ΣΟΛΩΜΟΣ ΦΙΛΕΤΟ ΚΑΤΕΨΥΓΜΕΝΟΣ ΣΥΣΚΕΥΑΣΜΕΝΟΣ 250 GR|Σωλομός σε φέτα από την 365.|https://www.ab.gr/medias/sys_master/h45/h7d/8834733932574.jpg|4
ΚΑΛΑΜΑΡΙΑ ΚΑΤΕΨΥΓΜΕΝΑ ΚΑΘΑΡΙΣΜΕΝΑ 850 GR|AB  ΚΑΛΑΜΑΡΑΚΙ ΚΟΜΜΕΝΟ ΚΑΙ ΚΑΘΑΡΙΣΜΕΝΟ FAO 51,FAO 57,FAO 61|https://www.ab.gr/medias/sys_master/he8/h3f/8936739831838.jpg|4
ΑΡΑΚΑΣ ΚΑΤΕΨΥΓΜΕΝΟΣ 1 KGR|Αρακάς ψιλός. Από τη φύση στην κατάψυξη.|https://www.ab.gr/medias/sys_master/h5b/h2f/8855737663518.jpg|4
ΦΑΣΟΛΑΚΙΑ ΠΛΑΤΙΑ ΒΙΟΛΟΓΙΚΑ ΚΑΤΕΨΥΓΜΕΝΑ 450 GR|Ο Μπάρμπα Στάθης επιλέγει και μας προσφέρει τα πιο νόστιμα και τρυφερά λαχανικά βιολογικής γεωργίας, ακολουθώντας παραδοσιακούς τρόπους καλλιέργειας, προσαρμοσμένους όμως στις σύγχρονες απαιτήσεις ποιότητας και ασφάλειας. Τα φασολάκια πλατιά έχουν υψηλή περιεκτικότητα σε πρωτεΐνες και είναι πηγή βιταμίνης C.|https://www.ab.gr/medias/sys_master/haf/h47/8828906602526.jpg|4
ΑΝΑΜΙΚΤΑ ΛΑΧΑΝΙΚΑ ΚΑΤΕΨΥΓΜΕΝΑ 450 GR|Ο Μπάρμπα Στάθης ετοίμασε για εσάς μοναδικούς συνδυασμούς λαχανικών για το καθημερινό σας γεύμα. Η ανάμικτη σαλάτα λαχανικών έχει υψηλή περιεκτικότητα σε βιταμίνη A και είναι πηγή βιταμίνης C.|https://www.ab.gr/medias/sys_master/had/h41/8828856205342.jpg|4
ΚΑΛΑΜΠΟΚΙ ΒΙΟΛΟΓΙΚΟ ΚΑΤΕΨΥΓΜΕΝΟ 450 GR|Ο Μπάρμπα Στάθης επιλέγει και μας προσφέρει τα πιο νόστιμα και τρυφερά λαχανικά βιολογικής γεωργίας, ακολουθώντας παραδοσιακούς τρόπους καλλιέργειας, προσαρμοσμένους όμως στις σύγχρονες απαιτήσεις ποιότητας και ασφάλειας. Το καλαμπόκι είναι πηγή φολικού οξέος και πρωτεινών.|https://www.ab.gr/medias/sys_master/h16/h4c/8828943532062.jpg|4
ΓΛΩΣΣΑ ΦΙΛΕΤΟ ΚΑΤΕΨΥΓΜΕΝΗ ΣΥΣΚΕΥΑΣΜΕΝΗ 700 GR|Η γλώσσα της εταιρείας Καλλιμάνης δεν έχει πρόσθετα ή συντηρητικά, εξασφαλίζοντας όλη τη φρεσκάδα και τη θρεπτική αξία της θάλασσας. Η λεπτή της γεύση την κάνει ιδιαίτερα αγαπητή σε παιδιά και σε όσους είναι ευαίσθητοι στη μυρωδιά του ψαριού.|https://www.ab.gr/medias/sys_master/hac/hc9/8829997023262.jpg|4
ΑΓΓΙΝΑΡΕΣ ΠΑΤΟΙ ΚΑΤΕΨΥΓΜΕΝΟΙ 600 GR|Ο Μπάρμπα Στάθης, σύμμαχος της Ελληνίδας νοικοκυράς για περισσότερα από 40 χρόνια, είναι δίπλα της στον αγώνα για τη θρέψη της οικογένειας, με λαχανικά που συλλέγονται την ιδανική στιγμή της ωρίμανσής τους και καταψύχονται άμεσα, σφραγίζοντας όλη τη φρεσκάδα, τις βιταμίνες και τη γεύση τους, τόσο φρέσκα όσο τη στιγμή που κόπηκαν. Οι αγκινάρες έχουν υψηλή περιεκτικότητα σε πρωτεΐνες και φολικό οξύ.|https://www.ab.gr/medias/sys_master/heb/h4c/8828950511646.jpg|4
ΠΕΡΚΑ ΦΙΛΕΤΟ ΚΑΤΕΨΥΓΜΕΝΗ ΣΥΣΚΕΥΑΣΜΕΝΗ 1 KGR ΠΕΡΙΠΟΥ|Πέρκα φιλέτο Τανζανίας σε δίχτυ. Αλιευμένο σε γλυκά νερά (FAO 01).|https://www.ab.gr/medias/sys_master/h1f/h35/8917317845022.jpg|4
ΜΠΟΥΓΑΤΣΑ ΜΕ ΚΡΕΜΑ ΚΑΤΕΨΥΓΜΕΝΗ 850 GR|Τραγανά αυθεντικά φύλλα μπουγάτσας, περικλείουν λαχταριστή και μυρωδάτη κρέμα και μαζί σας προσφέρουν μία ασύγκριτη γευστική εμπειρία που ξεχειλίζει άρωμα Θεσσαλονίκης!|https://www.ab.gr/medias/sys_master/h56/hd1/8830061314078.jpg|4
ΒΑΚΑΛΑΟΣ ΦΙΛΕΤΟ ΞΑΛΜΥΡΙΣΜΕΝΟΣ ΚΑΤΕΨΥΓΜΕΝΟΣ ΣΥΣΚΕΥΑΣΜΕΝΟΣ 1.000 GR ΠΕΡΙΠΟΥ|Βακαλάος φιλέτο ελαφρώς αλατισμένος (FAO 27).|https://www.ab.gr/medias/sys_master/h6a/hc3/8829944528926.jpg|4
ΒΑΚΑΛΑΟΣ ΡΟΛΟ ΦΙΛΕΤΟ ΚΑΤΕΨΥΓΜΕΝΟΣ ΣΥΣΚΕΥΑΣΜΕΝΟΣ 1.000 GR ΠΕΡΙΠΟΥ|Βακαλάος ρολό κατεψυγμένος (FAO 41).|https://www.ab.gr/medias/sys_master/h32/hbf/8829909139486.jpg|4
ΦΑΣΟΛΑΚΙΑ ΠΛΑΤΙΑ ΚΑΤΕΨΥΓΜΕΝΑ 1 KGR|Φασολάκια πλατιά. Από τη φύση στην κατάψυξη.|https://www.ab.gr/medias/sys_master/h41/h65/8855735304222.jpg|4
